time,ax,ay,az,atotal
4.71031379699707,-0.02,0.04,0.56,0.56
4.714738845825195,0.03,0.04,0.55,0.55
4.725061893463135,0.06,0.06,0.55,0.55
4.735372066497803,0.03,0.04,0.53,0.53
4.746193885803223,-0.04,0.01,0.56,0.56
4.755435943603516,-0.07,0.02,0.59,0.59
4.764927864074707,-0.04,0.07,0.6,0.6
4.775253772735596,-0.01,0.1,0.6,0.6
4.785222053527832,-0.02,0.08,0.58,0.58
4.8037919998168945,0.0,0.04,0.55,0.55
4.8062520027160645,0.02,0.02,0.53,0.53
4.8141679763793945,0.02,0.0,0.55,0.55
4.824990749359131,-0.01,0.0,0.56,0.56
4.834859848022461,0.02,0.0,0.56,0.56
4.844838857650757,0.03,-0.01,0.54,0.54
4.854558944702148,0.02,0.01,0.54,0.54
4.86538290977478,0.01,0.05,0.52,0.52
4.874928951263428,0.04,0.11,0.48,0.49
4.884264945983887,0.04,0.11,0.49,0.5
4.9016828536987305,0.0,0.07,0.52,0.52
4.904782772064209,-0.04,0.05,0.51,0.51
4.9142138957977295,-0.05,0.03,0.53,0.53
4.924777984619141,-0.04,0.01,0.55,0.55
4.9339659214019775,-0.01,0.01,0.62,0.62
4.944611072540283,-0.01,-0.01,0.65,0.65
4.955440044403076,0.01,-0.02,0.65,0.65
4.9640748500823975,0.01,-0.04,0.63,0.63
4.974602937698364,0.02,-0.03,0.59,0.59
4.984952926635742,0.03,-0.01,0.59,0.59
5.004098892211914,0.02,0.07,0.56,0.56
5.006440877914429,0.02,0.12,0.51,0.52
5.013540744781494,-0.02,0.12,0.5,0.51
5.023646831512451,-0.03,0.07,0.5,0.5
5.034041881561279,-0.03,0.07,0.52,0.52
5.0452680587768555,-0.02,0.09,0.58,0.58
5.05418586730957,-0.02,0.07,0.6,0.6
5.0642619132995605,-0.04,0.02,0.59,0.59
5.0744428634643555,-0.03,-0.01,0.6,0.6
5.084383010864258,0.0,0.02,0.59,0.59
5.1025309562683105,0.02,0.06,0.6,0.6
5.104907989501953,0.04,0.06,0.59,0.59
5.113977909088135,0.02,0.0,0.57,0.57
5.124201774597168,-0.01,-0.02,0.56,0.56
5.135149002075195,-0.01,-0.01,0.58,0.58
5.143808841705322,0.01,0.06,0.57,0.57
5.153966903686523,0.0,0.12,0.54,0.55
5.163850784301758,0.0,0.09,0.46,0.46
5.173692941665649,0.0,0.07,0.44,0.44
5.184460878372192,-0.01,0.08,0.43,0.43
5.2018818855285645,-0.01,0.04,0.47,0.47
5.204782009124756,0.0,-0.01,0.54,0.54
5.212997913360596,0.01,-0.03,0.55,0.55
5.223198890686035,-0.02,-0.07,0.59,0.59
5.233575820922852,0.0,-0.07,0.64,0.64
5.2444658279418945,0.06,-0.07,0.59,0.59
5.253697872161865,0.12,-0.06,0.53,0.54
5.264340877532959,0.1,0.0,0.5,0.5
5.2736077308654785,0.02,0.07,0.47,0.47
5.283198833465576,-0.1,0.14,0.44,0.47
5.302193880081177,-0.16,0.13,0.42,0.46
5.305192947387695,-0.14,0.09,0.39,0.42
5.313356876373291,-0.05,0.08,0.4,0.41
5.32352876663208,0.03,0.05,0.39,0.39
5.334208965301514,0.06,0.04,0.36,0.36
5.343691825866699,0.06,0.03,0.35,0.35
5.353133916854858,0.04,0.03,0.27,0.27
5.3629539012908936,0.03,0.04,0.26,0.26
5.3740739822387695,0.0,0.04,0.3,0.3
5.3825929164886475,-0.02,0.04,0.31,0.31
5.401680946350098,-0.01,0.04,0.33,0.33
5.40451192855835,0.03,0.05,0.3,0.3
5.412916898727417,0.03,0.03,0.29,0.29
5.424022912979126,0.0,0.0,0.34,0.34
5.432713031768799,-0.03,-0.03,0.29,0.29
5.443243980407715,-0.06,-0.01,0.23,0.23
5.452972888946533,-0.07,0.03,0.2,0.21
5.462823867797852,-0.06,0.05,0.14,0.16
5.4738969802856445,-0.02,0.05,0.14,0.15
5.483152866363525,0.03,0.01,0.16,0.16
5.502393960952759,0.07,0.01,0.17,0.18
5.5059027671813965,0.02,0.0,0.12,0.12
5.512141942977905,-0.04,0.02,0.07,0.08
5.522843837738037,-0.06,0.05,0.05,0.09
5.53338885307312,-0.05,0.08,0.03,0.09
5.54276180267334,-0.01,0.09,0.01,0.09
5.552031993865967,-0.01,0.09,0.04,0.09
5.562527894973755,-0.01,0.07,0.1,0.12
5.573091983795166,-0.01,0.05,0.1,0.11
5.582303047180176,0.02,0.07,0.05,0.08
5.6011857986450195,0.03,0.14,-0.01,0.14
5.604084014892578,0.02,0.2,-0.03,0.2
5.611611843109131,0.01,0.15,0.03,0.15
5.622287750244141,0.01,0.04,0.16,0.16
5.63231086730957,-0.03,-0.03,0.28,0.28
5.643313884735107,-0.06,-0.06,0.25,0.26
5.652099847793579,-0.02,-0.07,0.19,0.2
5.662144899368286,0.02,-0.04,0.13,0.13
5.6721930503845215,0.02,0.0,0.03,0.03
5.6819908618927,-0.03,0.08,-0.02,0.08
5.700492858886719,-0.05,0.18,-0.13,0.22
5.703196048736572,-0.05,0.26,-0.3,0.4
5.71164083480835,0.01,0.36,-0.5,0.61
5.722203731536865,0.06,0.46,-0.65,0.79
5.732999801635742,0.11,0.48,-0.78,0.92
5.742953777313232,0.14,0.5,-0.86,1.0
5.751977920532227,0.15,0.55,-0.84,1.01
5.762016773223877,0.17,0.57,-0.87,1.05
5.772517919540405,0.18,0.56,-0.97,1.13
5.782770872116089,0.18,0.58,-1.1,1.25
5.799396991729736,0.16,0.6,-1.1,1.26
5.802134990692139,0.16,0.49,-0.8,0.95
5.811182975769043,0.09,0.07,-0.14,0.18
5.82209587097168,-0.06,-0.5,0.67,0.83
5.831827878952026,-0.22,-0.96,1.38,1.69
5.841868877410889,-0.28,-1.31,1.87,2.3
5.851637840270996,-0.22,-1.46,2.35,2.77
5.862486839294434,-0.26,-1.55,2.95,3.34
5.872244834899902,-0.36,-1.62,3.26,3.65
5.881494998931885,-0.53,-1.52,3.1,3.49
5.898890018463135,-0.62,-1.22,2.55,2.89
5.901718854904175,-0.55,-0.77,1.63,1.88
5.911529064178467,-0.33,-0.22,0.76,0.85
5.92160177230835,-0.14,0.22,0.17,0.31
5.931390762329102,-0.02,0.54,-0.38,0.66
5.9415388107299805,0.1,0.85,-1.02,1.33
5.951395034790039,0.29,1.08,-1.65,1.99
5.962341785430908,0.42,1.22,-2.02,2.39
5.971375942230225,0.39,1.3,-2.22,2.6
5.981950759887695,0.34,1.38,-2.32,2.72
5.998076915740967,0.23,1.42,-2.38,2.78
6.001101016998291,0.17,1.45,-2.46,2.86
6.011303901672363,0.2,1.51,-2.65,3.05
6.021204948425293,0.31,1.48,-2.82,3.19
6.031139850616455,0.38,1.33,-2.63,2.97
6.0421600341796875,0.31,0.92,-1.86,2.09
6.050389766693115,0.04,0.14,-0.84,0.85
6.061033725738525,-0.24,-0.72,0.38,0.84
6.070291996002197,-0.44,-1.47,1.74,2.31
6.08012580871582,-0.61,-2.04,2.88,3.58
6.097705841064453,-0.66,-2.4,3.6,4.37
6.100224018096924,-0.55,-2.46,3.84,4.59
6.1098527908325195,-0.43,-2.25,3.59,4.25
6.120193004608154,-0.36,-1.73,3.0,3.48
6.129628896713257,-0.24,-1.07,2.28,2.52
6.141962051391602,-0.17,-0.54,1.54,1.64
6.150486946105957,-0.1,-0.09,0.77,0.78
6.160829067230225,0.0,0.38,-0.12,0.39
6.170475006103516,0.11,0.79,-0.9,1.2
6.180163860321045,0.19,1.11,-1.52,1.89
6.198265075683594,0.25,1.34,-2.02,2.43
6.202254772186279,0.28,1.5,-2.33,2.78
6.210120916366577,0.32,1.63,-2.47,2.97
6.22052001953125,0.38,1.65,-2.47,2.99
6.231493949890137,0.41,1.6,-2.48,2.97
6.2411627769470215,0.51,1.5,-2.43,2.9
6.249783039093018,0.52,1.28,-2.16,2.56
6.260035037994385,0.37,0.81,-1.46,1.71
6.2697649002075195,0.14,0.15,-0.65,0.68
6.280089855194092,-0.11,-0.7,0.41,0.81
6.2983238697052,-0.47,-1.63,1.75,2.43
6.30245304107666,-0.69,-2.29,2.8,3.68
6.310245037078857,-0.68,-2.57,3.2,4.16
6.320128917694092,-0.52,-2.42,3.1,3.96
6.3308329582214355,-0.37,-1.91,2.75,3.36
6.34079384803772,-0.28,-1.28,2.53,2.84
6.349761009216309,-0.31,-0.83,2.28,2.44
6.360996961593628,-0.34,-0.42,1.62,1.7
6.369976043701172,-0.27,-0.02,0.76,0.8
6.379910945892334,-0.15,0.43,-0.24,0.51
6.397502899169922,-0.02,0.94,-1.32,1.62
6.400365829467773,0.14,1.53,-2.39,2.84
6.40984582901001,0.29,2.24,-3.31,4.0
6.419922828674316,0.38,2.72,-3.93,4.79
6.429128885269165,0.37,2.94,-4.54,5.42
6.439199924468994,0.43,3.01,-5.02,5.86
6.449741840362549,0.71,2.84,-4.84,5.65
6.45975399017334,0.9,2.36,-3.99,4.72
6.469632863998413,0.68,1.7,-3.19,3.67
6.480634927749634,0.33,1.03,-2.74,2.94
6.496287822723389,0.06,0.29,-2.26,2.27
6.498878002166748,0.05,-0.68,-1.01,1.21
6.509139060974121,0.0,-1.77,1.15,2.11
6.519608974456787,-0.28,-2.85,3.88,4.82
6.528988838195801,-0.56,-4.22,6.23,7.54
6.538824081420898,-0.9,-5.45,8.16,9.85
6.548819065093994,-0.92,-5.93,9.22,11.0
6.560329914093018,-0.66,-5.35,8.95,10.44
6.570474863052368,-0.57,-3.82,7.84,8.73
6.578859806060791,-0.49,-2.29,5.97,6.41
6.596874952316284,-0.36,-1.03,3.78,3.93
6.599865913391113,-0.31,0.01,1.14,1.18
6.609233856201172,-0.19,0.84,-1.67,1.87
6.6194798946380615,-0.11,1.67,-4.12,4.44
6.6292619705200195,-0.15,2.5,-6.04,6.53
6.638674736022949,0.17,3.19,-7.75,8.38
6.649877071380615,0.91,3.74,-8.84,9.64
6.659920930862427,1.31,3.93,-9.1,9.99
6.66881799697876,1.36,4.13,-9.31,10.27
6.679750919342041,1.48,4.31,-9.21,10.27
6.695760726928711,1.5,4.37,-9.0,10.11
6.698101043701172,1.55,4.05,-7.83,8.95
6.708436012268066,1.27,3.28,-6.12,7.05
6.718999862670898,0.57,1.8,-4.25,4.65
6.728818893432617,-0.31,-0.2,-2.0,2.03
6.739029884338379,-1.15,-2.78,2.29,3.78
6.74967098236084,-2.33,-5.59,7.17,9.38
6.759377956390381,-2.8,-7.91,10.49,13.43
6.7695958614349365,-2.7,-9.36,12.56,15.89
6.778697967529297,-2.47,-9.65,13.52,16.79
6.794768810272217,-1.99,-8.21,13.34,15.78
6.798719882965088,-1.51,-5.62,12.64,13.91
6.808819770812988,-1.18,-3.14,10.73,11.24
6.818562984466553,-1.07,-1.17,7.03,7.2
6.828645944595337,-0.93,0.08,3.14,3.27
6.838555812835693,-0.84,0.91,-0.58,1.36
6.848504066467285,-0.76,1.67,-4.17,4.55
6.858585834503174,-0.68,2.66,-6.73,7.26
6.868445873260498,-0.72,3.67,-8.51,9.29
6.878492832183838,-0.77,4.35,-9.95,10.88
6.897526741027832,-0.71,4.82,-10.81,11.85
6.900537014007568,-0.78,5.02,-11.23,12.32
6.907688856124878,-0.63,5.0,-11.28,12.35
6.918231964111328,-0.01,4.86,-10.94,11.97
6.927562952041626,1.3,4.38,-9.4,10.45
6.9385809898376465,2.36,3.23,-6.76,7.85
6.947936058044434,3.13,1.57,-2.34,4.21
6.958422899246216,2.32,-0.21,1.94,3.03
6.968517780303955,0.96,-2.91,7.22,7.84
6.978219985961914,-0.13,-5.38,9.67,11.06
6.99824595451355,-0.57,-7.0,9.78,12.04
7.000320911407471,-1.07,-7.35,8.8,11.51
7.00797700881958,-1.54,-6.52,7.2,9.83
7.018094062805176,-1.92,-4.59,5.7,7.56
7.029097080230713,-2.04,-2.53,4.62,5.64
7.038778781890869,-1.81,-0.92,3.11,3.71
7.047207832336426,-1.49,0.23,1.24,1.95
7.057995796203613,-1.08,1.01,-0.4,1.53
7.06753396987915,-0.64,1.58,-1.83,2.5
7.077560901641846,-0.28,1.95,-2.81,3.43
7.095203876495361,0.01,2.12,-3.17,3.81
7.098206996917725,0.17,2.13,-3.13,3.78
7.10760498046875,0.45,1.94,-2.86,3.48
7.117743015289307,0.84,1.58,-2.34,2.94
7.127798080444336,0.99,1.2,-1.65,2.26
7.13763689994812,0.9,0.87,-0.68,1.42
7.147741794586182,0.89,0.43,0.12,0.99
7.157340049743652,0.89,-0.12,0.5,1.02
7.168859004974365,0.72,-0.61,0.77,1.21
7.178015947341919,0.41,-0.92,1.08,1.47
7.194934844970703,0.02,-1.04,1.33,1.68
7.198000907897949,-0.31,-1.08,1.46,1.84
7.20684289932251,-0.51,-1.02,1.46,1.85
7.217391014099121,-0.62,-0.87,1.35,1.72
7.227338790893555,-0.61,-0.69,1.02,1.37
7.237332820892334,-0.53,-0.49,0.57,0.91
7.248161792755127,-0.37,-0.3,0.2,0.51
7.258019924163818,-0.27,-0.1,-0.15,0.32
7.267070770263672,-0.21,0.11,-0.42,0.48
7.278020858764648,-0.16,0.26,-0.59,0.66
7.293050765991211,-0.1,0.39,-0.69,0.79
7.2962727546691895,-0.03,0.5,-0.76,0.91
7.3064329624176025,0.02,0.55,-0.75,0.93
7.317917823791504,0.05,0.5,-0.6,0.78
7.327541828155518,0.07,0.39,-0.46,0.6
7.3370280265808105,0.12,0.31,-0.38,0.5
7.346629858016968,0.16,0.26,-0.29,0.42
7.358059883117676,0.1,0.23,0.01,0.25
7.366428852081299,-0.01,0.1,0.32,0.33
7.376762866973877,-0.04,-0.06,0.48,0.48
7.394073009490967,0.01,-0.19,0.51,0.54
7.397106885910034,0.04,-0.24,0.52,0.57
7.406720876693726,0.01,-0.21,0.56,0.59
7.416688919067383,-0.02,-0.14,0.51,0.52
7.4267919063568115,-0.05,-0.07,0.43,0.43
7.43671989440918,-0.09,-0.04,0.31,0.32
7.447497844696045,-0.12,-0.01,0.18,0.21
7.457125902175903,-0.11,0.02,-0.05,0.12
7.46661901473999,-0.08,0.13,-0.26,0.3
7.476490020751953,-0.04,0.26,-0.38,0.46
7.4941630363464355,0.0,0.32,-0.37,0.48
7.49710488319397,0.03,0.27,-0.31,0.41
7.5063910484313965,0.09,0.23,-0.29,0.38
7.516329765319824,0.18,0.26,-0.32,0.44
7.526444911956787,0.24,0.32,-0.33,0.51
7.536419868469238,0.24,0.34,-0.31,0.51
7.545768737792969,0.2,0.31,-0.29,0.46
7.5571489334106445,0.14,0.23,-0.22,0.34
7.5655059814453125,0.07,0.11,-0.09,0.15
7.57624888420105,0.06,-0.05,0.05,0.09
7.5940680503845215,0.04,-0.14,0.16,0.21
7.596618890762329,0.0,-0.18,0.27,0.32
7.60589599609375,-0.06,-0.15,0.37,0.4
7.615431785583496,-0.15,-0.13,0.47,0.51
7.625442981719971,-0.18,-0.16,0.49,0.54
7.635778903961182,-0.14,-0.15,0.38,0.43
7.646246910095215,-0.1,-0.09,0.27,0.3
7.656553745269775,-0.05,-0.04,0.21,0.21
7.665623903274536,-0.08,0.0,0.11,0.13
7.676723957061768,-0.11,0.03,0.02,0.11
7.692829847335815,-0.09,0.06,-0.03,0.11
7.695875883102417,-0.05,0.1,-0.07,0.13
7.70499587059021,-0.02,0.15,-0.17,0.22
7.715678930282593,0.03,0.21,-0.3,0.36
7.724959850311279,0.06,0.23,-0.38,0.44
7.7369349002838135,0.08,0.17,-0.39,0.43
7.745597839355469,0.14,0.15,-0.34,0.39
7.756378889083862,0.16,0.13,-0.23,0.3
7.7656378746032715,0.12,0.08,-0.12,0.18
7.776302814483643,0.1,0.02,-0.03,0.1
7.793605804443359,0.08,-0.05,0.01,0.09
7.796079874038696,0.05,-0.02,-0.01,0.05
7.805423736572266,0.03,0.07,-0.03,0.08
7.815392971038818,-0.06,0.11,-0.04,0.13
7.826748847961426,-0.16,0.06,0.0,0.17
7.834747791290283,-0.24,-0.03,0.02,0.24
7.844510078430176,-0.26,-0.1,0.02,0.27
7.856121063232422,-0.2,-0.1,0.07,0.23
7.864351749420166,-0.12,-0.1,0.18,0.23
7.876255035400391,-0.09,-0.13,0.31,0.34
7.8917317390441895,-0.08,-0.15,0.39,0.42
7.894465923309326,-0.04,-0.09,0.38,0.39
7.905174732208252,0.01,0.04,0.29,0.29
7.915113925933838,0.02,0.11,0.17,0.2
7.92454195022583,0.01,0.14,0.05,0.14
7.936074733734131,0.06,0.14,-0.04,0.15
7.944819927215576,0.1,0.16,-0.09,0.2
7.954991817474365,0.11,0.2,-0.16,0.27
7.9646830558776855,0.08,0.19,-0.18,0.27
7.975278854370117,0.03,0.08,-0.08,0.11
7.993988990783691,0.02,-0.1,0.07,0.12
7.996638774871826,0.01,-0.12,0.13,0.17
8.004706859588623,0.04,-0.03,0.12,0.13
8.015004873275757,0.06,0.07,0.05,0.1
8.02328872680664,0.07,0.11,-0.06,0.14
8.032785892486572,0.05,0.11,-0.2,0.23
8.042825937271118,0.0,0.14,-0.27,0.3
8.051808834075928,-0.02,0.16,-0.29,0.33
8.061560869216919,-0.04,0.16,-0.21,0.26
8.072059869766235,-0.03,0.1,-0.14,0.17
8.089740753173828,0.0,0.05,-0.06,0.07
8.092223882675171,0.02,-0.03,0.09,0.09
8.10183572769165,0.01,-0.1,0.22,0.24
8.11192798614502,0.02,-0.13,0.3,0.32
8.122277736663818,0.02,-0.14,0.38,0.4
8.131629943847656,0.0,-0.15,0.41,0.43
8.14242696762085,0.01,-0.11,0.38,0.39
8.15184497833252,-0.03,-0.04,0.3,0.3
8.161404848098755,-0.04,0.03,0.19,0.19
8.172700881958008,-0.04,0.05,0.08,0.1
8.190011024475098,-0.02,0.02,0.0,0.02
8.192461967468262,0.0,0.04,-0.03,0.05
8.201473951339722,0.01,0.06,-0.06,0.08
8.211472988128662,0.01,0.08,-0.13,0.15
8.222715854644775,0.03,0.09,-0.18,0.2
8.231914043426514,0.04,0.07,-0.2,0.21
8.242008924484253,0.06,0.06,-0.23,0.24
8.250786781311035,0.06,0.06,-0.2,0.21
8.261233806610107,0.02,0.06,-0.12,0.13
8.271379947662354,0.04,0.04,-0.03,0.06
8.287688732147217,0.06,0.01,-0.01,0.06
8.290451049804688,0.04,0.01,0.0,0.04
8.30104398727417,0.01,0.02,0.01,0.02
8.311231851577759,0.02,0.02,-0.02,0.03
8.321960926055908,0.03,0.04,-0.02,0.05
8.330658912658691,0.03,0.0,0.01,0.03
8.342082977294922,-0.01,-0.02,0.12,0.12
8.350677013397217,-0.06,-0.06,0.18,0.19
8.360813856124878,-0.06,-0.09,0.18,0.21
8.372366905212402,-0.06,-0.1,0.2,0.23
8.390177726745605,-0.06,-0.07,0.18,0.2
8.392738819122314,-0.06,-0.04,0.12,0.13
8.400150775909424,-0.04,0.02,0.04,0.06
8.410668849945068,-0.02,0.06,0.0,0.06
8.42217206954956,0.02,0.08,0.0,0.08
8.430419921875,0.04,0.1,-0.02,0.1
8.441024780273438,0.02,0.11,0.02,0.11
8.450269937515259,0.0,0.1,0.03,0.1
8.460755825042725,0.02,0.06,-0.01,0.06
8.471200942993164,0.1,0.04,-0.08,0.13
8.489173889160156,0.18,0.07,-0.1,0.21
8.491645812988281,0.16,0.1,-0.02,0.18
8.500439882278442,0.05,0.07,0.08,0.11
8.510647773742676,-0.05,0.05,0.07,0.09
8.5204758644104,-0.12,0.04,0.01,0.12
8.529805898666382,-0.18,0.04,-0.01,0.18
8.541429996490479,-0.15,0.03,-0.03,0.15
8.550598859786987,-0.13,0.04,-0.06,0.14
8.56012773513794,-0.07,0.05,-0.03,0.09
8.570710897445679,-0.01,0.0,0.04,0.04
8.587433815002441,0.0,-0.07,0.16,0.17
8.590093851089478,0.0,-0.08,0.24,0.25
8.600264072418213,0.03,-0.07,0.19,0.2
8.61034893989563,0.08,-0.01,0.15,0.17
8.620033740997314,0.08,0.03,0.14,0.16
8.631037950515747,0.05,0.05,0.12,0.13
8.640953063964844,0.01,0.07,0.07,0.09
8.650371074676514,0.01,0.05,0.01,0.05
8.66026496887207,-0.01,0.05,-0.02,0.05
8.670199871063232,-0.05,0.06,-0.01,0.07
8.6889328956604,-0.08,0.06,0.01,0.1
8.69120192527771,-0.07,0.03,0.01,0.07
8.699854850769043,-0.03,0.03,0.06,0.07
8.710855960845947,-0.01,0.02,0.07,0.07
8.719795942306519,-0.01,0.0,0.03,0.03
8.730999946594238,0.01,-0.01,0.01,0.01
8.740494728088379,0.01,0.02,0.04,0.04
8.74940299987793,0.0,0.06,0.01,0.06
8.759933948516846,0.0,0.11,-0.06,0.12
8.769323825836182,0.0,0.14,-0.06,0.15
8.789361953735352,0.01,0.11,-0.07,0.13
8.791991949081421,0.06,0.08,-0.1,0.14
8.79923391342163,0.09,0.1,-0.12,0.18
8.809752941131592,0.07,0.13,-0.15,0.21
8.819598913192749,0.04,0.13,-0.11,0.17
8.829500913619995,0.02,0.08,0.01,0.08
8.839828968048096,0.0,0.03,0.07,0.07
8.849004745483398,0.02,0.0,0.05,0.05
8.859821796417236,0.03,-0.01,0.07,0.07
8.869370937347412,0.0,-0.02,0.11,0.11
8.885883808135986,-0.02,-0.02,0.18,0.18
8.888750076293945,-0.05,-0.04,0.28,0.28
8.899430751800537,-0.08,-0.1,0.31,0.33
8.908614873886108,-0.08,-0.14,0.31,0.34
8.919282913208008,-0.11,-0.16,0.24,0.3
8.928743839263916,-0.01,-0.06,0.2,0.2
8.939281940460205,0.06,0.05,0.2,0.21
8.948716878890991,0.07,0.11,0.07,0.14
8.959475994110107,0.06,0.14,-0.06,0.16
8.968997955322266,0.04,0.16,-0.14,0.21
8.989485740661621,0.04,0.16,-0.2,0.25
8.991124868392944,0.07,0.14,-0.2,0.25
8.998884916305542,0.07,0.12,-0.15,0.2
9.010402917861938,0.08,0.11,-0.13,0.18
9.018637895584106,0.06,0.11,-0.1,0.16
9.029078006744385,0.01,0.1,-0.02,0.1
9.03885793685913,-0.05,0.04,0.06,0.08
9.048203945159912,-0.06,0.01,0.05,0.07
9.05889081954956,-0.03,0.0,0.03,0.04
9.068503856658936,0.0,-0.02,0.06,0.06
9.088091850280762,0.0,-0.07,0.1,0.12
9.090816020965576,-0.01,-0.09,0.16,0.18
9.097920894622803,0.0,-0.01,0.15,0.15
9.10868787765503,-0.01,0.09,0.05,0.1
9.118841886520386,-0.04,0.11,-0.01,0.11
9.12825894355774,-0.07,0.06,-0.03,0.09
9.139366865158081,-0.06,0.06,-0.07,0.11
9.147887945175171,-0.02,0.08,-0.11,0.13
9.159669876098633,0.02,0.06,-0.08,0.1
9.168200016021729,0.05,0.0,0.02,0.05
9.185744762420654,0.08,-0.02,0.08,0.11
9.187562942504883,0.07,-0.01,0.11,0.13
9.197597026824951,-0.01,-0.03,0.07,0.07
9.207854747772217,-0.09,-0.07,0.06,0.12
9.218390941619873,-0.12,-0.09,0.11,0.18
9.229256868362427,-0.08,-0.08,0.16,0.19
9.239215850830078,-0.07,-0.02,0.16,0.17
9.247766017913818,-0.04,0.02,0.1,0.1
9.25932788848877,-0.02,0.08,0.02,0.08
9.268188953399658,0.01,0.12,-0.04,0.12
9.286736965179443,0.05,0.13,-0.05,0.14
9.28902792930603,0.08,0.13,-0.05,0.16
9.297829866409302,0.08,0.13,0.0,0.15
9.309058904647827,0.04,0.1,0.08,0.13
9.317611932754517,0.02,0.04,0.1,0.1
9.327581882476807,0.02,0.02,0.07,0.07
9.338132858276367,0.02,0.05,0.04,0.06
9.34787893295288,0.04,0.06,0.03,0.07
9.358301877975464,0.04,0.05,0.02,0.06
9.367969989776611,0.01,0.05,-0.02,0.05
9.389662742614746,-0.04,0.07,-0.03,0.08
9.391263008117676,-0.06,0.07,-0.01,0.09
9.397033929824829,-0.06,0.02,0.03,0.06
9.407498836517334,-0.06,-0.05,0.1,0.12
9.4177827835083,-0.07,-0.09,0.11,0.15
9.428725957870483,-0.09,-0.04,0.09,0.13
9.437849998474121,-0.06,0.04,0.05,0.08
9.448513984680176,-0.05,0.06,0.0,0.07
9.458555936813354,-0.04,0.04,-0.06,0.08
9.467154026031494,-0.01,0.03,-0.04,0.05
9.484551906585693,0.03,0.03,-0.01,0.04
